Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:07:24.715,0.66, -0.69, 0.29, -0.37, 2.14, 1.65
2023-12-24 18:07:24.715,0.66, -0.70, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.716,0.66, -0.69, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.717,0.66, -0.69, 0.29, -0.37, 2.20, 1.59
2023-12-24 18:07:24.717,0.66, -0.70, 0.29, -0.43, 2.14, 1.65
2023-12-24 18:07:24.718,0.66, -0.70, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.718,0.66, -0.69, 0.29, -0.49, 2.26, 1.59
2023-12-24 18:07:24.720,0.66, -0.69, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.721,0.66, -0.69, 0.29, -0.43, 2.14, 1.59
2023-12-24 18:07:24.722,0.66, -0.69, 0.29, -0.49, 2.20, 1.71
2023-12-24 18:07:24.725,0.66, -0.70, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.726,0.66, -0.69, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.726,0.66, -0.69, 0.29, -0.43, 2.26, 1.59
2023-12-24 18:07:24.727,0.66, -0.69, 0.29, -0.43, 2.26, 1.53
2023-12-24 18:07:24.728,0.66, -0.69, 0.29, -0.49, 2.32, 1.71
2023-12-24 18:07:24.728,0.66, -0.69, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.729,0.66, -0.70, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.730,0.66, -0.69, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.730,0.66, -0.70, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.731,0.66, -0.70, 0.29, -0.37, 2.14, 1.71
2023-12-24 18:07:24.732,0.66, -0.69, 0.29, -0.43, 2.08, 1.71
2023-12-24 18:07:24.732,0.66, -0.70, 0.29, -0.49, 2.20, 1.71
2023-12-24 18:07:24.733,0.66, -0.69, 0.29, -0.55, 2.20, 1.65
2023-12-24 18:07:24.733,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.734,0.66, -0.70, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.736,0.66, -0.70, 0.29, -0.37, 2.26, 1.59
2023-12-24 18:07:24.737,0.66, -0.70, 0.29, -0.49, 2.26, 1.71
2023-12-24 18:07:24.738,0.66, -0.69, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.739,0.66, -0.70, 0.29, -0.49, 2.20, 1.71
2023-12-24 18:07:24.741,0.66, -0.70, 0.29, -0.43, 2.20, 1.77
2023-12-24 18:07:24.741,0.66, -0.69, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.742,0.66, -0.70, 0.29, -0.49, 2.26, 1.59
2023-12-24 18:07:24.743,0.66, -0.70, 0.29, -0.49, 2.26, 1.59
2023-12-24 18:07:24.743,0.66, -0.70, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.744,0.66, -0.70, 0.29, -0.43, 2.14, 1.65
2023-12-24 18:07:24.745,0.66, -0.69, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.746,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
